,Unnamed: 0,companion,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits,units,units_name,trait_name,Aatrox_1,Aatrox_2,Aatrox_3,Annie_1,Annie_2,Annie_3,Ashe_1,Ashe_2,Ashe_3,Azir_1,Azir_2,Azir_3,Brand_1,Brand_2,Brand_3,Braum_1,Braum_2,Braum_3,Diana_1,Diana_2,Diana_3,DrMundo_1,DrMundo_2,DrMundo_3,Ezreal_1,Ezreal_2,Ezreal_3,Ivern_1,Ivern_2,Ivern_3,Janna_1,Janna_2,Jax_1,Jax_2,Jax_3,Khazix_1,Khazix_2,Khazix_3,Kindred_1,Kindred_2,Kindred_3,KogMaw_1,KogMaw_2,KogMaw_3,Leblanc_1,Leblanc_2,Leblanc_3,Lucian_1,Lucian_2,Lucian_3,Lux_1,Lux_2,Malphite_1,Malphite_2,Malzahar_1,Malzahar_2,Malzahar_3,Maokai_1,Maokai_2,Maokai_3,MasterYi_1,MasterYi_2,Nami_1,Nami_2,Nasus_1,Nasus_2,Nasus_3,Nautilus_1,Nautilus_2,Nautilus_3,Neeko_1,Neeko_2,Neeko_3,Nocturne_1,Nocturne_2,Nocturne_3,Olaf_1,Olaf_2,Olaf_3,Ornn_1,Ornn_2,Ornn_3,Qiyana_1,Qiyana_2,Qiyana_3,RekSai_1,RekSai_2,RekSai_3,Renekton_1,Renekton_2,Renekton_3,Singed_1,Singed_2,Sion_1,Sion_2,Sion_3,Sivir_1,Sivir_2,Sivir_3,Skarner_1,Skarner_2,Skarner_3,Soraka_1,Soraka_2,Soraka_3,Syndra_1,Syndra_2,Syndra_3,Taliyah_1,Taliyah_2,Taliyah_3,Taric_1,Taric_2,Thresh_1,Thresh_2,Thresh_3,Twitch_1,Twitch_2,Varus_1,Varus_2,Varus_3,Vayne_1,Vayne_2,Vayne_3,Veigar_1,Veigar_2,Veigar_3,Vladimir_1,Vladimir_2,Vladimir_3,Volibear_1,Volibear_2,Volibear_3,Warwick_1,Warwick_2,Warwick_3,Yasuo_1,Yasuo_2,Yasuo_3,Yorick_1,Yorick_2,Yorick_3,Zed_1,Zed_2,Zyra_1,Zyra_2,Zyra_3,_1,_2,_3,Alchemist_1,Avatar_1,Berserker_0,Berserker_1,Berserker_2,Celestial_0,Celestial_1,Crystal_0,Crystal_1,Crystal_2,Desert_0,Desert_1,Desert_2,Druid_0,Druid_1,Electric_0,Electric_1,Electric_2,Electric_3,Inferno_0,Inferno_1,Inferno_2,Inferno_3,Light_0,Light_1,Light_2,Light_3,Mage_0,Mage_1,Mage_2,Metal_0,Metal_1,Metal_2,Metal_3,Mountain_0,Mountain_1,Mystic_0,Mystic_1,Mystic_2,Ocean_0,Ocean_1,Ocean_2,Ocean_3,Poison_0,Poison_1,Predator_0,Predator_1,Set2_Assassin_0,Set2_Assassin_1,Set2_Assassin_2,Set2_Blademaster_0,Set2_Blademaster_1,Set2_Blademaster_2,Set2_Blademaster_3,Set2_Glacial_0,Set2_Glacial_1,Set2_Glacial_2,Set2_Glacial_3,Set2_Ranger_0,Set2_Ranger_1,Set2_Ranger_2,Set2_Ranger_3,Shadow_0,Shadow_1,Shadow_2,Soulbound_0,Soulbound_1,Summoner_0,Summoner_1,Summoner_2,Warden_0,Warden_1,Warden_2,Warden_3,Wind_0,Wind_1,Wind_2,Wind_3,Woodland_0,Woodland_1,Woodland_2,summonerName,division_tier
0,0,"{'content_ID': 'b1299bd0-b2e3-4b60-bdf6-a66d38e5ba14', 'skin_ID': 10, 'species': 'PetGhosty'}",1,34,7,3,0,Ki1KO62ygcycSVm6LoqHuxrL2CMzEF-bU2uMKrms9pPUog0s6CUI6MVtCcBBhaMPZ-cGVOxI2Z4OCw,1957.186767578125,108,"[{'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Mountain', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Ocean', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Woodland', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}]","[{'character_id': 'TFT2_Veigar', 'items': [34, 10201], 'name': 'Veigar', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Vladimir', 'items': [], 'name': 'Vladimir', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Syndra', 'items': [88], 'name': 'Syndra', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_LeBlanc', 'items': [10201, 14, 13], 'name': 'Leblanc', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Taliyah', 'items': [], 'name': 'Taliyah', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Brand', 'items': [], 'name': 'Brand', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Ornn', 'items': [77, 27], 'name': 'Ornn', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Nautilus', 'items': [56], 'name': 'Nautilus', 'rarity': 2, 'tier': 2}]","Veigar_2,Vladimir_2,Syndra_2,Leblanc_2,Taliyah_2,Brand_2,Ornn_3,Nautilus_2","Electric_0,Inferno_0,Mage_2,Mountain_0,Ocean_1,Set2_Assassin_0,Shadow_0,Warden_1,Woodland_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Thesmokingpun,IRON_I
1,1,"{'content_ID': '5897ad9f-4665-4372-8f3e-6c878adb8918', 'skin_ID': 1, 'species': 'PetTFTAvatar'}",1,31,7,6,0,Qo8MH3V2TR24SNwj15PHwdLnmls1zV2TshFuMzLrwoK30-5daCOTxZxKdqHD5M-NVof4FTOwb2_HAQ,1821.959228515625,116,"[{'name': 'Berserker', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Light', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Ocean', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Predator', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set2_Glacial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Soulbound', 'num_units': 2, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT2_KogMaw', 'items': [], 'name': 'KogMaw', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Nasus', 'items': [49, 67, 10202], 'name': 'Nasus', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Jax', 'items': [12], 'name': 'Jax', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Thresh', 'items': [24, 10202, 66], 'name': 'Thresh', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT2_Senna', 'items': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Olaf', 'items': [6], 'name': 'Olaf', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Lucian', 'items': [45], 'name': 'Lucian', 'rarity': 3, 'tier': 2}]","KogMaw_2,Nasus_2,Jax_2,Thresh_3,_2,Olaf_1,Lucian_2","Berserker_0,Light_1,Ocean_0,Poison_0,Predator_0,Set2_Glacial_0,Shadow_0,Soulbound_1,Warden_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TwitchDrDescend,IRON_I
2,2,"{'content_ID': '5897ad9f-4665-4372-8f3e-6c878adb8918', 'skin_ID': 1, 'species': 'PetTFTAvatar'}",3,33,8,2,0,rOLjK2bI7u1Vgf0UW6N57SMSE26R_-Q5sNj5CCYLNPhzCuxJ3sjcFypXsSE6jHRTe_aTE1As-Iu--w,1815.00927734375,128,"[{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Celestial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Light', 'num_units': 5, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Wind', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}]","[{'character_id': 'TFT2_Nasus', 'items': [10203, 77, 28], 'name': 'Nasus', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Ornn', 'items': [77], 'name': 'Ornn', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [29, 13], 'name': 'Vayne', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Jax', 'items': [], 'name': 'Jax', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Yasuo', 'items': [19, 10203, 25], 'name': 'Yasuo', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT2_Aatrox', 'items': [99], 'name': 'Aatrox', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Soraka', 'items': [], 'name': 'Soraka', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Karma', 'items': [], 'name': '', 'rarity': 2, 'tier': 1}]","Nasus_3,Ornn_2,Vayne_3,Jax_2,Yasuo_3,Aatrox_2,Soraka_2,_1","Berserker_0,Celestial_0,Electric_0,Light_1,Mystic_1,Set2_Blademaster_1,Set2_Ranger_0,Warden_1,Wind_0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Iskoog,IRON_I
3,3,"{'content_ID': 'eb78f626-c11a-480e-adeb-ed68afec8f81', 'skin_ID': 1, 'species': 'PetGriffin'}",2,23,7,8,0,PhT-sWyWBFP7e9ks7BgJ-jJ4tbI1Pu9g_YqQWf4v-pWQJbDInZcakJTeYmQPMPhXNdihoCJL9TTVWA,1226.21728515625,21,"[{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Desert', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Summoner', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Wind', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}]","[{'character_id': 'TFT2_Malzahar', 'items': [7], 'name': 'Malzahar', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Sion', 'items': [99], 'name': 'Sion', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Azir', 'items': [10201, 15, 14], 'name': 'Azir', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Annie', 'items': [], 'name': 'Annie', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Khazix', 'items': [10201], 'name': 'Khazix', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_Janna', 'items': [], 'name': 'Janna', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT2_MasterYi', 'items': [77], 'name': 'MasterYi', 'rarity': 4, 'tier': 1}]","Malzahar_2,Sion_2,Azir_2,Annie_1,Khazix_1,Janna_1,MasterYi_1","Berserker_0,Desert_1,Inferno_0,Mystic_1,Set2_Assassin_0,Set2_Blademaster_0,Shadow_1,Summoner_1,Wind_0",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,paybackisthename,IRON_I
4,4,"{'content_ID': '5897ad9f-4665-4372-8f3e-6c878adb8918', 'skin_ID': 1, 'species': 'PetTFTAvatar'}",0,27,7,6,0,NaxTv335VOuWqE47Re-qtlj6IFINYFe9mO0pH_lYndCdlF1EQtSpMvGg5MgiR2eUkTEJ-6cjCJE7lg,1502.6619873046875,38,"[{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Celestial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Light', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT2_Nasus', 'items': [10202], 'name': 'Nasus', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [26, 23, 2], 'name': 'Vayne', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Leona', 'items': [], 'name': '', 'rarity': 0, 'tier': 1}, {'character_id': 'TFT2_Jax', 'items': [26], 'name': 'Jax', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Aatrox', 'items': [], 'name': 'Aatrox', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Soraka', 'items': [10202, 14], 'name': 'Soraka', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Yorick', 'items': [], 'name': 'Yorick', 'rarity': 3, 'tier': 1}]","Nasus_2,Vayne_2,_1,Jax_2,Aatrox_2,Soraka_2,Yorick_1","Berserker_0,Celestial_0,Light_2,Mystic_0,Set2_Blademaster_0,Set2_Ranger_0,Summoner_0,Warden_1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Dasheng Tian,IRON_I
5,5,"{'content_ID': 'a3faa57c-825d-401a-a4d8-538f9de29968', 'skin_ID': 15, 'species': 'PetGemTiger'}",4,38,8,1,4,8DBv1UM_lAtNVyzB8mcRphjnMR8wkLn7V_Mh4AdA0uGlPeexCGZ1pGZt148lMwKxJGtMHstd29WP3g,2151.59033203125,253,"[{'name': 'Avatar', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Summoner', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Warden', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Wind', 'num_units': 3, 'style': 2, 'tier_current': 2, 'tier_total': 3}]","[{'character_id': 'TFT2_Malzahar', 'items': [49, 14, 44], 'name': 'Malzahar', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT2_LuxWind', 'items': [], 'name': 'Lux', 'rarity': 5, 'tier': 1}, {'character_id': 'TFT2_Yorick', 'items': [], 'name': 'Yorick', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Kindred', 'items': [10203, 26], 'name': 'Kindred', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Yasuo', 'items': [10203], 'name': 'Yasuo', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Sion', 'items': [58], 'name': 'Sion', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Zed', 'items': [45, 49, 15], 'name': 'Zed', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT2_MasterYi', 'items': [7], 'name': 'MasterYi', 'rarity': 4, 'tier': 1}]","Malzahar_3,Lux_1,Yorick_2,Kindred_2,Yasuo_2,Sion_2,Zed_2,MasterYi_1","Avatar_1,Berserker_0,Electric_0,Inferno_0,Light_0,Mystic_0,Set2_Assassin_0,Set2_Blademaster_1,Set2_Ranger_0,Shadow_2,Summoner_1,Warden_0,Wind_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,KetherEheieh,IRON_I
6,6,"{'content_ID': 'b1299bd0-b2e3-4b60-bdf6-a66d38e5ba14', 'skin_ID': 10, 'species': 'PetGhosty'}",30,26,7,6,0,DLKIufhvwZXVdJB_2m6toyxzwQmhul4ug2gJH0VUIx4lkQeBihp-4IZz30f1WTCo4xeY28ONMgtC1Q,1566.2841796875,58,"[{'name': 'Crystal', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Inferno', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Light', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Glacial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT2_Kindred', 'items': [1, 23, 19], 'name': 'Kindred', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Ezreal', 'items': [], 'name': 'Ezreal', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Zyra', 'items': [10203, 33], 'name': 'Zyra', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [], 'name': 'Vayne', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Varus', 'items': [2], 'name': 'Varus', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Taric', 'items': [7], 'name': 'Taric', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT2_Nasus', 'items': [77], 'name': 'Nasus', 'rarity': 0, 'tier': 2}]","Kindred_2,Ezreal_2,Zyra_2,Vayne_2,Varus_2,Taric_1,Nasus_2","Crystal_0,Inferno_1,Light_0,Set2_Glacial_0,Set2_Ranger_2,Shadow_0,Summoner_0,Warden_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Cutesnowball,IRON_I
