,companion,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits,units,units_name,trait_name,Aatrox_1,Aatrox_2,Aatrox_3,Annie_1,Annie_2,Annie_3,Ashe_1,Ashe_2,Ashe_3,Azir_1,Azir_2,Azir_3,Brand_1,Brand_2,Brand_3,Braum_1,Braum_2,Braum_3,Diana_1,Diana_2,Diana_3,DrMundo_1,DrMundo_2,DrMundo_3,Ezreal_1,Ezreal_2,Ezreal_3,Ivern_1,Ivern_2,Ivern_3,Janna_1,Janna_2,Jax_1,Jax_2,Jax_3,Khazix_1,Khazix_2,Khazix_3,Kindred_1,Kindred_2,Kindred_3,KogMaw_1,KogMaw_2,KogMaw_3,Leblanc_1,Leblanc_2,Leblanc_3,Lucian_1,Lucian_2,Lucian_3,Lux_1,Lux_2,Malphite_1,Malphite_2,Malphite_3,Malzahar_1,Malzahar_2,Malzahar_3,Maokai_1,Maokai_2,Maokai_3,MasterYi_1,MasterYi_2,Nami_1,Nami_2,Nasus_1,Nasus_2,Nasus_3,Nautilus_1,Nautilus_2,Nautilus_3,Neeko_1,Neeko_2,Neeko_3,Nocturne_1,Nocturne_2,Nocturne_3,Olaf_1,Olaf_2,Olaf_3,Ornn_1,Ornn_2,Ornn_3,Qiyana_1,Qiyana_2,Qiyana_3,RekSai_1,RekSai_2,RekSai_3,Renekton_1,Renekton_2,Renekton_3,Singed_1,Singed_2,Sion_1,Sion_2,Sion_3,Sivir_1,Sivir_2,Sivir_3,Skarner_1,Skarner_2,Skarner_3,Soraka_1,Soraka_2,Soraka_3,Syndra_1,Syndra_2,Syndra_3,Taliyah_1,Taliyah_2,Taliyah_3,Taric_1,Taric_2,Thresh_1,Thresh_2,Thresh_3,Twitch_1,Twitch_2,Twitch_3,Varus_1,Varus_2,Varus_3,Vayne_1,Vayne_2,Vayne_3,Veigar_1,Veigar_2,Veigar_3,Vladimir_1,Vladimir_2,Vladimir_3,Volibear_1,Volibear_2,Volibear_3,Warwick_1,Warwick_2,Warwick_3,Yasuo_1,Yasuo_2,Yasuo_3,Yorick_1,Yorick_2,Yorick_3,Zed_1,Zed_2,Zyra_1,Zyra_2,Zyra_3,_1,_2,_3,Alchemist_1,Avatar_1,Berserker_0,Berserker_1,Berserker_2,Celestial_0,Celestial_1,Crystal_0,Crystal_1,Crystal_2,Desert_0,Desert_1,Desert_2,Druid_0,Druid_1,Electric_0,Electric_1,Electric_2,Electric_3,Inferno_0,Inferno_1,Inferno_2,Inferno_3,Light_0,Light_1,Light_2,Light_3,Mage_0,Mage_1,Mage_2,Metal_0,Metal_1,Metal_2,Metal_3,Mountain_0,Mountain_1,Mystic_0,Mystic_1,Mystic_2,Ocean_0,Ocean_1,Ocean_2,Ocean_3,Poison_0,Poison_1,Predator_0,Predator_1,Set2_Assassin_0,Set2_Assassin_1,Set2_Assassin_2,Set2_Blademaster_0,Set2_Blademaster_1,Set2_Blademaster_2,Set2_Blademaster_3,Set2_Glacial_0,Set2_Glacial_1,Set2_Glacial_2,Set2_Glacial_3,Set2_Ranger_0,Set2_Ranger_1,Set2_Ranger_2,Set2_Ranger_3,Shadow_0,Shadow_1,Shadow_2,Soulbound_0,Soulbound_1,Summoner_0,Summoner_1,Summoner_2,Warden_0,Warden_1,Warden_2,Warden_3,Wind_0,Wind_1,Wind_2,Wind_3,Woodland_0,Woodland_1,Woodland_2,summonerName,division_tier
0,"{'content_ID': 'eb78f626-c11a-480e-adeb-ed68afec8f81', 'skin_ID': 1, 'species': 'PetGriffin'}",7,38,7,1,2,0R81_eaQf4XgrbIjCX7sQmbS2ayjIwaBu3Ubopg0pDosWPTYQ_bH5kfednE6oHMnuUh-HcK9t0volw,2076.51806640625,170,"[{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Crystal', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Electric', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Predator', 'num_units': 3, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set2_Glacial', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT2_Warwick', 'items': [23, 26, 8], 'name': 'Warwick', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_KogMaw', 'items': [23, 12, 14], 'name': 'KogMaw', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Ornn', 'items': [55, 66], 'name': 'Ornn', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT2_Braum', 'items': [10203], 'name': 'Braum', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT2_Volibear', 'items': [10203], 'name': 'Volibear', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Skarner', 'items': [], 'name': 'Skarner', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Ezreal', 'items': [44, 19, 9], 'name': 'Ezreal', 'rarity': 2, 'tier': 3}]","Warwick_3,KogMaw_3,Ornn_3,Braum_3,Volibear_2,Skarner_2,Ezreal_3","Berserker_0,Crystal_0,Electric_1,Poison_0,Predator_1,Set2_Glacial_2,Set2_Ranger_0,Warden_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TannedKan,GOLD_III
1,"{'content_ID': '629e199d-792b-4fb9-accc-7d3460642372', 'skin_ID': 3, 'species': 'PetBuglet'}",1,26,6,8,0,vDrTpOQiQl6d81oSezn9botpr4HapXsJZRzXQqtf2fCcDBCAkUb8BJX4osuxF0MK5933D5CX1uTIXw,1354.5015869140625,32,"[{'name': 'Inferno', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set2_Assassin', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Ranger', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Summoner', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 2}]","[{'character_id': 'TFT2_Zyra', 'items': [3], 'name': 'Zyra', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Diana', 'items': [10201], 'name': 'Diana', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Varus', 'items': [26, 57, 45], 'name': 'Varus', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Kindred', 'items': [1], 'name': 'Kindred', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT2_QiyanaInferno', 'items': [19, 10201], 'name': 'Qiyana', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Annie', 'items': [], 'name': 'Annie', 'rarity': 3, 'tier': 1}]","Zyra_2,Diana_2,Varus_2,Kindred_1,Qiyana_2,Annie_1","Inferno_2,Set2_Assassin_0,Set2_Ranger_1,Shadow_0,Summoner_0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TheodoreBear420,GOLD_III
2,"{'content_ID': '51308483-ce6c-49e7-9727-aa300827016f', 'skin_ID': 1, 'species': 'PetMiner'}",36,30,7,6,1,tXyzLukZwXbhllE90YbwXdlmkzETV17rXCPtC7DGU2_U3G4mBG6w69fG5TRbLC3brFX7QQ4DwNSOhQ,1679.81591796875,95,"[{'name': 'Light', 'num_units': 7, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Mountain', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Soulbound', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}]","[{'character_id': 'TFT2_Nasus', 'items': [10201], 'name': 'Nasus', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Vayne', 'items': [12, 39], 'name': 'Vayne', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Aatrox', 'items': [], 'name': 'Aatrox', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Soraka', 'items': [], 'name': 'Soraka', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Yorick', 'items': [], 'name': 'Yorick', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Malphite', 'items': [79, 68], 'name': 'Malphite', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT2_Lucian', 'items': [1, 14, 39], 'name': 'Lucian', 'rarity': 3, 'tier': 2}]","Nasus_2,Vayne_2,Aatrox_2,Soraka_2,Yorick_2,Malphite_2,Lucian_2","Light_2,Mountain_0,Mystic_0,Set2_Blademaster_0,Set2_Ranger_0,Soulbound_0,Summoner_0,Warden_1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Soggymedia,GOLD_III
3,"{'content_ID': '5a0155e7-32d9-4c29-a940-0c863d474944', 'skin_ID': 7, 'species': 'PetTurtle'}",2,33,9,3,0,VPKbsD2ZBBNCW-2nT9mWxhoshFtcfnuTZwtzkYHcP633H4TiXhl7R5XbInG9-gc7Ij4ElX-1YWsi5w,1950.6392822265625,103,"[{'name': 'Berserker', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Desert', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Inferno', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mage', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Metal', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set2_Assassin', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Summoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Wind', 'num_units': 2, 'style': 2, 'tier_current': 1, 'tier_total': 3}, {'name': 'Woodland', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}]","[{'character_id': 'TFT2_Renekton', 'items': [10204, 36, 5], 'name': 'Renekton', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Diana', 'items': [], 'name': 'Diana', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_LeBlanc', 'items': [], 'name': 'Leblanc', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Yasuo', 'items': [], 'name': 'Yasuo', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT2_DrMundo', 'items': [10204, 18, 36], 'name': 'DrMundo', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Nocturne', 'items': [17], 'name': 'Nocturne', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Sivir', 'items': [57, 14], 'name': 'Sivir', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_QiyanaWind', 'items': [], 'name': 'Qiyana', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Zed', 'items': [], 'name': 'Zed', 'rarity': 4, 'tier': 1}]","Renekton_2,Diana_2,Leblanc_2,Yasuo_1,DrMundo_2,Nocturne_2,Sivir_2,Qiyana_2,Zed_1","Berserker_0,Desert_1,Electric_0,Inferno_0,Mage_0,Metal_0,Poison_0,Set2_Assassin_2,Set2_Blademaster_1,Summoner_0,Wind_1,Woodland_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,OpG ZexTy,GOLD_III
4,"{'content_ID': 'f0b5e90c-7512-4b0d-8fca-d08896607149', 'skin_ID': 3, 'species': 'PetSennaBunny'}",12,21,7,7,0,kZCZvkgllxYsGeAydiv1JFIFD1KXu2Hk6VcpCTL1jko6WpCB5Lx66tYdMpzEHnkkK9HwgtYUUlPp9w,1218.612060546875,4,"[{'name': 'Berserker', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Celestial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Desert', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Electric', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Blademaster', 'num_units': 5, 'style': 2, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set2_Glacial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Wind', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}]","[{'character_id': 'TFT2_Ornn', 'items': [28], 'name': 'Ornn', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Leona', 'items': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Yasuo', 'items': [], 'name': 'Yasuo', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Volibear', 'items': [], 'name': 'Volibear', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Aatrox', 'items': [10202, 37, 19], 'name': 'Aatrox', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Sivir', 'items': [23, 10202], 'name': 'Sivir', 'rarity': 2, 'tier': 1}, {'character_id': 'TFT2_MasterYi', 'items': [], 'name': 'MasterYi', 'rarity': 4, 'tier': 1}]","Ornn_2,_2,Yasuo_2,Volibear_2,Aatrox_2,Sivir_1,MasterYi_1","Berserker_0,Celestial_0,Desert_0,Electric_1,Light_0,Mystic_0,Set2_Blademaster_2,Set2_Glacial_0,Shadow_0,Warden_1,Wind_0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,StatiCastr,GOLD_III
5,"{'content_ID': '3f0590b0-9947-4c55-a4da-30b893006b9d', 'skin_ID': 18, 'species': 'PetGhosty'}",99,20,6,8,0,2YUkYfnAspjYxGoU25d7OmOLTLObwXzBYwvvdmf3FZHoDRwgZ4IE0e1-JMgCl-P63ROVrojsAoUMpQ,1113.02734375,4,"[{'name': 'Inferno', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Metal', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Predator', 'num_units': 3, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set2_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set2_Glacial', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}]","[{'character_id': 'TFT2_Warwick', 'items': [10203], 'name': 'Warwick', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_KogMaw', 'items': [5], 'name': 'KogMaw', 'rarity': 0, 'tier': 1}, {'character_id': 'TFT2_Diana', 'items': [], 'name': 'Diana', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_RekSai', 'items': [], 'name': 'RekSai', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT2_Varus', 'items': [], 'name': 'Varus', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT2_Varus', 'items': [], 'name': 'Varus', 'rarity': 1, 'tier': 1}]","Warwick_2,KogMaw_1,Diana_2,RekSai_1,Varus_1,Varus_1","Inferno_0,Metal_0,Poison_0,Predator_1,Set2_Assassin_0,Set2_Glacial_0,Set2_Ranger_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lemonaxxx,GOLD_III
6,"{'content_ID': '52fbe476-4038-432f-b94e-42914f921320', 'skin_ID': 16, 'species': 'PetGrumpyLion'}",1,33,8,6,0,-whBTrJ6sgEOJ67fCwgauRg8AqgWDzcu_grJs-kGp4rHql7kKauwLOGAZdR_kP7MOo18arkoq2euaQ,1846.716064453125,71,"[{'name': 'Berserker', 'num_units': 6, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Desert', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Electric', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Light', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Poison', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set2_Glacial', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set2_Ranger', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Shadow', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Warden', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}]","[{'character_id': 'TFT2_Renekton', 'items': [], 'name': 'Renekton', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT2_Braum', 'items': [35, 77], 'name': 'Braum', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Jax', 'items': [10202], 'name': 'Jax', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_Volibear', 'items': [10202], 'name': 'Volibear', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT2_DrMundo', 'items': [37, 16], 'name': 'DrMundo', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Sion', 'items': [39], 'name': 'Sion', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Ezreal', 'items': [23, 12, 39], 'name': 'Ezreal', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT2_Olaf', 'items': [], 'name': 'Olaf', 'rarity': 3, 'tier': 1}]","Renekton_2,Braum_2,Jax_2,Volibear_2,DrMundo_2,Sion_2,Ezreal_2,Olaf_1","Berserker_2,Desert_0,Electric_0,Light_0,Poison_0,Set2_Glacial_2,Set2_Ranger_0,Shadow_0,Warden_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ScytheZenith,GOLD_III
